P1830	P156	0.23494713008403778
P156	P150	0.23462432622909546
P150	P156	0.23462432622909546
P156	P924	0.2247379869222641
P924	P156	0.2247379869222641
P156	P826	0.22443312406539917
P826	P156	0.22443312406539917
P156	P2416	0.21897941827774048
P2416	P156	0.21897941827774048
P161	P725	0.32374799251556396
P725	P161	0.32374799251556396
P161	P2438	0.32110148668289185
P2438	P161	0.32110148668289185
P161	P344	0.3133634328842163
P344	P161	0.3133634328842163
P161	P1431	0.3115376830101013
P1431	P161	0.3115376830101013
P161	P1877	0.3074464499950409
P1877	P161	0.3074464499950409
P161	P58	0.307346373796463
P58	P161	0.307346373796463
P161	P162	0.3055759370326996
P162	P161	0.3055759370326996
P161	P1040	0.3035329580307007
P1040	P161	0.3035329580307007
P161	P86	0.2973986864089966
P86	P161	0.2973986864089966
P155	P156	0.350359708070755
P156	P155	0.350359708070755
P155	P2937	0.25095435976982117
P2937	P155	0.25095435976982117
P155	P1423	0.24888679385185242
P1423	P155	0.24888679385185242
P155	P826	0.2450042963027954
P826	P155	0.2450042963027954
P155	P3158	0.23857955634593964
P3158	P155	0.23857955634593964
P155	P912	0.21453829109668732
P912	P155	0.21453829109668732
P155	P1557	0.21248961985111237
P1557	P155	0.21248961985111237
P155	P2989	0.21042658388614655
P2989	P155	0.21042658388614655
P155	P1221	0.21001550555229187
P1221	P155	0.21001550555229187
P608	P195	0.3348979651927948
P195	P608	0.3348979651927948
P608	P108	0.3123120069503784
P108	P608	0.3123120069503784
P608	P551	0.2977431118488312
P551	P608	0.2977431118488312
P608	P1071	0.2965010106563568
P1071	P608	0.2965010106563568
P608	P937	0.2955257296562195
P937	P608	0.2955257296562195
P608	P20	0.29076892137527466
P20	P608	0.29076892137527466
P608	P69	0.2905518710613251
P69	P608	0.2905518710613251
P608	P485	0.2870705723762512
P485	P608	0.2870705723762512
P608	P19	0.2842754125595093
P19	P608	0.2842754125595093
P106	P97	0.32700982689857483
P97	P106	0.32700982689857483
P106	P512	0.32424312829971313
P512	P106	0.32424312829971313
P106	P410	0.32298895716667175
P410	P106	0.32298895716667175
P106	P3095	0.31501150131225586
P3095	P106	0.31501150131225586
P106	P39	0.31273937225341797
P39	P106	0.31273937225341797
P106	P3989	0.3067421019077301
P3989	P106	0.3067421019077301
P106	P101	0.3051646947860718
P101	P106	0.3051646947860718
P106	P3716	0.2905108332633972
P3716	P106	0.2905108332633972
P106	P2925	0.28919243812561035
P2925	P106	0.28919243812561035
P735	P734	0.3363458216190338
P734	P735	0.3363458216190338
P735	P1950	0.3213637173175812
P1950	P735	0.3213637173175812
P735	P2358	0.31781449913978577
P2358	P735	0.31781449913978577
P735	P108	0.3097008764743805
P108	P735	0.3097008764743805
P735	P485	0.30280107259750366
P485	P735	0.30280107259750366
P735	P800	0.3016093373298645
P800	P735	0.3016093373298645
P735	P551	0.30064857006073
P551	P735	0.30064857006073
P735	P937	0.29523152112960815
P937	P735	0.29523152112960815
P735	P69	0.2934635877609253
P69	P735	0.2934635877609253
P20	P937	0.32726627588272095
P937	P20	0.32726627588272095
P20	P19	0.32423585653305054
P19	P20	0.32423585653305054
P20	P551	0.3234231173992157
P551	P20	0.3234231173992157
P20	P119	0.31881266832351685
P119	P20	0.31881266832351685
P20	P2632	0.30643904209136963
P2632	P20	0.30643904209136963
P20	P945	0.30503755807876587
P945	P20	0.30503755807876587
P20	P27	0.2989225387573242
P27	P20	0.2989225387573242
P20	P66	0.29842665791511536
P66	P20	0.29842665791511536
P20	P1321	0.2962825894355774
P1321	P20	0.2962825894355774
P69	P108	0.36473366618156433
P108	P69	0.36473366618156433
P69	P485	0.33930981159210205
P485	P69	0.33930981159210205
P69	P512	0.30245471000671387
P512	P69	0.30245471000671387
P69	P735	0.3014395236968994
P735	P69	0.3014395236968994
P69	P1268	0.2959926426410675
P1268	P69	0.2959926426410675
P69	P734	0.29062363505363464
P734	P69	0.29062363505363464
P69	P1950	0.28968188166618347
P1950	P69	0.28968188166618347
P69	P551	0.2881655693054199
P551	P69	0.2881655693054199
P69	P803	0.28702765703201294
P803	P69	0.28702765703201294
P105	P141	0.3308803141117096
P141	P105	0.3308803141117096
P105	P171	0.3304506540298462
P171	P105	0.3304506540298462
P105	P642	0.32500240206718445
P642	P105	0.32500240206718445
P105	P1750	0.2746986150741577
P1750	P105	0.2746986150741577
P105	P1533	0.26500558853149414
P1533	P105	0.26500558853149414
P105	P2976	0.25936728715896606
P2976	P105	0.25936728715896606
P105	P169	0.25761112570762634
P169	P105	0.25761112570762634
P105	P634	0.2531530261039734
P634	P105	0.2531530261039734
P105	P282	0.2419290542602539
P282	P105	0.2419290542602539
P17	P27	0.33312031626701355
P27	P17	0.33312031626701355
P17	P495	0.32754260301589966
P495	P17	0.32754260301589966
P17	P1532	0.31494051218032837
P1532	P17	0.31494051218032837
P17	P2541	0.31009843945503235
P2541	P17	0.31009843945503235
P17	P205	0.30326324701309204
P205	P17	0.30326324701309204
P17	P1001	0.29867637157440186
P1001	P17	0.29867637157440186
P17	P2596	0.29802462458610535
P2596	P17	0.29802462458610535
P17	P2348	0.29426997900009155
P2348	P17	0.29426997900009155
P17	P183	0.29070428013801575
P183	P17	0.29070428013801575
P641	P2416	0.3723487854003906
P2416	P641	0.3723487854003906
P641	P101	0.30953261256217957
P101	P641	0.30953261256217957
P641	P136	0.28548842668533325
P136	P641	0.28548842668533325
P641	P2650	0.2812161147594452
P2650	P641	0.2812161147594452
P641	P366	0.2807343602180481
P366	P641	0.2807343602180481
P641	P1532	0.2761053740978241
P1532	P641	0.2761053740978241
P641	P452	0.2757432758808136
P452	P641	0.2757432758808136
P641	P921	0.27461203932762146
P921	P641	0.27461203932762146
P641	P1196	0.27413272857666016
P1196	P641	0.27413272857666016
P39	P97	0.337140291929245
P97	P39	0.337140291929245
P39	P410	0.32292574644088745
P410	P39	0.32292574644088745
P39	P512	0.32139092683792114
P512	P39	0.32139092683792114
P39	P106	0.32086727023124695
P106	P39	0.32086727023124695
P39	P3095	0.304538756608963
P3095	P39	0.304538756608963
P39	P937	0.29620161652565
P937	P39	0.29620161652565
P39	P511	0.2932255268096924
P511	P39	0.2932255268096924
P39	P103	0.2927614748477936
P103	P39	0.2927614748477936
P39	P3989	0.29222744703292847
P3989	P39	0.29222744703292847
P53	P2358	0.31071534752845764
P2358	P53	0.31071534752845764
P53	P2348	0.30888378620147705
P2348	P53	0.30888378620147705
P53	P119	0.3064109981060028
P119	P53	0.3064109981060028
P53	P97	0.3032516837120056
P97	P53	0.3032516837120056
P53	P20	0.30162665247917175
P20	P53	0.30162665247917175
P53	P551	0.30063310265541077
P551	P53	0.30063310265541077
P53	P735	0.29970139265060425
P735	P53	0.29970139265060425
P53	P27	0.29959097504615784
P27	P53	0.29959097504615784
P53	P734	0.2943670451641083
P734	P53	0.2943670451641083
P421	P417	0.3219926655292511
P417	P421	0.3219926655292511
P421	P6	0.31776827573776245
P6	P421	0.31776827573776245
P421	P1750	0.2979518175125122
P1750	P421	0.2979518175125122
P421	P35	0.29584643244743347
P35	P421	0.29584643244743347
P421	P1533	0.2883278727531433
P1533	P421	0.2883278727531433
P421	P2976	0.28591635823249817
P2976	P421	0.28591635823249817
P421	P1075	0.2739012837409973
P1075	P421	0.2739012837409973
P421	P2321	0.2721117436885834
P2321	P421	0.2721117436885834
P421	P282	0.26613083481788635
P282	P421	0.26613083481788635
P463	P108	0.34081366658210754
P108	P463	0.34081366658210754
P463	P485	0.3026111423969269
P485	P463	0.3026111423969269
P463	P512	0.30183786153793335
P512	P463	0.30183786153793335
P463	P166	0.3000752031803131
P166	P463	0.3000752031803131
P463	P97	0.29452231526374817
P97	P463	0.29452231526374817
P463	P1411	0.29132646322250366
P1411	P463	0.29132646322250366
P463	P69	0.2898781895637512
P69	P463	0.2898781895637512
P463	P734	0.28917983174324036
P734	P463	0.28917983174324036
P463	P511	0.2883989214897156
P511	P463	0.2883989214897156
P190	P2238	0.2790500521659851
P2238	P190	0.2790500521659851
P190	P6	0.27675676345825195
P6	P190	0.27675676345825195
P190	P542	0.265625
P542	P190	0.265625
P190	P832	0.25993311405181885
P832	P190	0.25993311405181885
P190	P417	0.25126591324806213
P417	P190	0.25126591324806213
P190	P37	0.24924734234809875
P37	P190	0.24924734234809875
P190	P85	0.24716098606586456
P85	P190	0.24716098606586456
P190	P2184	0.24710924923419952
P2184	P190	0.24710924923419952
P190	P35	0.24654677510261536
P35	P190	0.24654677510261536
P364	P407	0.3435731530189514
P407	P364	0.3435731530189514
P364	P1412	0.32451003789901733
P1412	P364	0.32451003789901733
P364	P2439	0.3093739449977875
P2439	P364	0.3093739449977875
P364	P2936	0.3053570091724396
P2936	P364	0.3053570091724396
P364	P915	0.29655712842941284
P915	P364	0.29655712842941284
P364	P37	0.2933346927165985
P37	P364	0.2933346927165985
P364	P103	0.2872387170791626
P103	P364	0.2872387170791626
P364	P840	0.2856259047985077
P840	P364	0.2856259047985077
P364	P495	0.2743816077709198
P495	P364	0.2743816077709198
P47	P3037	0.26854705810546875
P3037	P47	0.26854705810546875
P47	P1078	0.24849684536457062
P1078	P47	0.24849684536457062
P47	P376	0.24437253177165985
P376	P47	0.24437253177165985
P47	P2094	0.2376127988100052
P2094	P47	0.2376127988100052
P47	P608	0.23738421499729156
P608	P47	0.23738421499729156
P47	P530	0.23573236167430878
P530	P47	0.23573236167430878
P47	P3437	0.23233163356781006
P3437	P47	0.23233163356781006
P47	P1898	0.22969506680965424
P1898	P47	0.22969506680965424
P47	P514	0.22847901284694672
P514	P47	0.22847901284694672
P176	P1716	0.37124207615852356
P1716	P176	0.37124207615852356
P176	P287	0.32594427466392517
P287	P176	0.32594427466392517
P176	P137	0.3173351287841797
P137	P176	0.3173351287841797
P176	P178	0.3037034869194031
P178	P176	0.3037034869194031
P176	P504	0.30202898383140564
P504	P176	0.30202898383140564
P176	P1071	0.2862989902496338
P1071	P176	0.2862989902496338
P176	P123	0.2607381045818329
P123	P176	0.2607381045818329
P176	P750	0.25129345059394836
P750	P176	0.25129345059394836
P176	P532	0.2468239665031433
P532	P176	0.2468239665031433
P36	P1383	0.3580796420574188
P1383	P36	0.3580796420574188
P36	P19	0.32161760330200195
P19	P36	0.32161760330200195
P36	P485	0.2976819574832916
P485	P36	0.2976819574832916
P36	P119	0.28541484475135803
P119	P36	0.28541484475135803
P36	P263	0.2648049592971802
P263	P36	0.2648049592971802
P36	P20	0.26395145058631897
P20	P36	0.26395145058631897
P36	P530	0.26007869839668274
P530	P36	0.26007869839668274
P36	P69	0.2555755078792572
P69	P36	0.2555755078792572
P36	P108	0.25134846568107605
P108	P36	0.25134846568107605
P86	P676	0.32069918513298035
P676	P86	0.32069918513298035
P86	P162	0.3140283226966858
P162	P86	0.3140283226966858
P86	P344	0.3121553659439087
P344	P86	0.3121553659439087
P86	P725	0.3083423972129822
P725	P86	0.3083423972129822
P86	P3092	0.30742117762565613
P3092	P86	0.30742117762565613
P86	P161	0.3066813051700592
P161	P86	0.3066813051700592
P86	P1877	0.3047541379928589
P1877	P86	0.3047541379928589
P86	P58	0.3021279275417328
P58	P86	0.3021279275417328
P86	P2438	0.30154183506965637
P2438	P86	0.30154183506965637
P361	P179	0.33759722113609314
P179	P361	0.33759722113609314
P361	P4552	0.3237127661705017
P4552	P361	0.3237127661705017
P361	P30	0.31689363718032837
P30	P361	0.31689363718032837
P361	P706	0.3056057095527649
P706	P361	0.3056057095527649
P361	P1192	0.28437280654907227
P1192	P361	0.28437280654907227
P361	P1049	0.27849069237709045
P1049	P361	0.27849069237709045
P361	P2408	0.27451425790786743
P2408	P361	0.27451425790786743
P361	P282	0.2514493763446808
P282	P361	0.2514493763446808
P361	P1080	0.25068625807762146
P1080	P361	0.25068625807762146
P180	P921	0.33275043964385986
P921	P180	0.33275043964385986
P180	P136	0.3120959997177124
P136	P180	0.3120959997177124
P180	P31	0.3043656647205353
P31	P180	0.3043656647205353
P180	P186	0.30280256271362305
P186	P180	0.30280256271362305
P180	P1454	0.3004882037639618
P1454	P180	0.3004882037639618
P180	P122	0.2998475134372711
P122	P180	0.2998475134372711
P180	P2670	0.2920536398887634
P2670	P180	0.2920536398887634
P180	P360	0.290569931268692
P360	P180	0.290569931268692
P180	P366	0.2841883599758148
P366	P180	0.2841883599758148
P1346	P2321	0.3463195562362671
P2321	P1346	0.3463195562362671
P1346	P3342	0.3208083212375641
P3342	P1346	0.3208083212375641
P1346	P3764	0.3131161630153656
P3764	P1346	0.3131161630153656
P1346	P1923	0.3015074133872986
P1923	P1346	0.3015074133872986
P1346	P1028	0.3002205193042755
P1028	P1346	0.3002205193042755
P1346	P1027	0.29854297637939453
P1027	P1346	0.29854297637939453
P1346	P2882	0.29374587535858154
P2882	P1346	0.29374587535858154
P1346	P542	0.289596825838089
P542	P1346	0.289596825838089
P1346	P3494	0.2843068838119507
P3494	P1346	0.2843068838119507
P921	P136	0.3410090208053589
P136	P921	0.3410090208053589
P921	P180	0.3270949125289917
P180	P921	0.3270949125289917
P921	P31	0.30225130915641785
P31	P921	0.30225130915641785
P921	P122	0.29628169536590576
P122	P921	0.29628169536590576
P921	P437	0.29447856545448303
P437	P921	0.29447856545448303
P921	P1454	0.29328587651252747
P1454	P921	0.29328587651252747
P921	P366	0.2930600345134735
P366	P921	0.2930600345134735
P921	P2408	0.2908465564250946
P2408	P921	0.2908465564250946
P921	P360	0.2889275848865509
P360	P921	0.2889275848865509
P119	P20	0.33389055728912354
P20	P119	0.33389055728912354
P119	P551	0.31806761026382446
P551	P119	0.31806761026382446
P119	P937	0.3166245222091675
P937	P119	0.3166245222091675
P119	P19	0.31287962198257446
P19	P119	0.31287962198257446
P119	P2632	0.30910181999206543
P2632	P119	0.30910181999206543
P119	P945	0.3041625916957855
P945	P119	0.3041625916957855
P119	P1321	0.296808660030365
P1321	P119	0.296808660030365
P119	P66	0.2937656342983246
P66	P119	0.2937656342983246
P119	P735	0.29316964745521545
P735	P119	0.29316964745521545
P413	P647	0.3450912833213806
P647	P413	0.3450912833213806
P413	P54	0.32639721035957336
P54	P413	0.32639721035957336
P413	P2416	0.29379236698150635
P2416	P413	0.29379236698150635
P413	P19	0.29099032282829285
P19	P413	0.29099032282829285
P413	P1950	0.28604334592819214
P1950	P413	0.28604334592819214
P413	P734	0.28552672266960144
P734	P413	0.28552672266960144
P413	P2358	0.2810375988483429
P2358	P413	0.2810375988483429
P413	P1923	0.2677624225616455
P1923	P413	0.2677624225616455
P413	P460	0.2665979266166687
P460	P413	0.2665979266166687
P1056	P452	0.3511888384819031
P452	P1056	0.3511888384819031
P1056	P1454	0.3299802243709564
P1454	P1056	0.3299802243709564
P1056	P31	0.32362180948257446
P31	P1056	0.32362180948257446
P1056	P360	0.31440600752830505
P360	P1056	0.31440600752830505
P1056	P122	0.3071209788322449
P122	P1056	0.3071209788322449
P1056	P2670	0.28699207305908203
P2670	P1056	0.28699207305908203
P1056	P1435	0.2855587899684906
P1435	P1056	0.2855587899684906
P1056	P3912	0.28447502851486206
P3912	P1056	0.28447502851486206
P1056	P279	0.28346940875053406
P279	P1056	0.28346940875053406
P495	P840	0.33432507514953613
P840	P495	0.33432507514953613
P495	P915	0.32688096165657043
P915	P495	0.32688096165657043
P495	P27	0.3233449459075928
P27	P495	0.3233449459075928
P495	P17	0.32269173860549927
P17	P495	0.32269173860549927
P495	P740	0.3035806119441986
P740	P495	0.3035806119441986
P495	P291	0.29647117853164673
P291	P495	0.29647117853164673
P495	P945	0.29086604714393616
P945	P495	0.29086604714393616
P495	P1532	0.2899821996688843
P1532	P495	0.2899821996688843
P495	P2348	0.2879530191421509
P2348	P495	0.2879530191421509
P115	P1268	0.35192736983299255
P1268	P115	0.35192736983299255
P115	P118	0.3429736793041229
P118	P115	0.3429736793041229
P115	P1532	0.31045156717300415
P1532	P115	0.31045156717300415
P115	P286	0.30784666538238525
P286	P115	0.30784666538238525
P115	P634	0.293400377035141
P634	P115	0.293400377035141
P115	P159	0.29019027948379517
P159	P115	0.29019027948379517
P115	P2522	0.25446200370788574
P2522	P115	0.25446200370788574
P115	P462	0.25181037187576294
P462	P115	0.25181037187576294
P115	P505	0.25018954277038574
P505	P115	0.25018954277038574
P175	P676	0.35614219307899475
P676	P175	0.35614219307899475
P175	P162	0.31893861293792725
P162	P175	0.31893861293792725
P175	P86	0.30579084157943726
P86	P175	0.30579084157943726
P175	P725	0.29760536551475525
P725	P175	0.29760536551475525
P175	P1431	0.29213303327560425
P1431	P175	0.29213303327560425
P175	P767	0.28743529319763184
P767	P175	0.28743529319763184
P175	P1750	0.28705093264579773
P1750	P175	0.28705093264579773
P175	P2438	0.28186365962028503
P2438	P175	0.28186365962028503
P175	P1533	0.2814743220806122
P1533	P175	0.2814743220806122
P136	P31	0.3205956816673279
P31	P136	0.3205956816673279
P136	P135	0.31703782081604004
P135	P136	0.31703782081604004
P136	P921	0.3148592710494995
P921	P136	0.3148592710494995
P136	P1454	0.3114969730377197
P1454	P136	0.3114969730377197
P136	P122	0.30920660495758057
P122	P136	0.30920660495758057
P136	P360	0.30554521083831787
P360	P136	0.30554521083831787
P136	P366	0.3044514060020447
P366	P136	0.3044514060020447
P136	P452	0.29611414670944214
P452	P136	0.29611414670944214
P136	P101	0.29241839051246643
P101	P136	0.29241839051246643
P607	P945	0.3429577648639679
P945	P607	0.3429577648639679
P607	P410	0.3121529221534729
P410	P607	0.3121529221534729
P607	P20	0.30282434821128845
P20	P607	0.30282434821128845
P607	P1344	0.30117613077163696
P1344	P607	0.30117613077163696
P607	P119	0.29379037022590637
P119	P607	0.29379037022590637
P607	P512	0.2926795482635498
P512	P607	0.2926795482635498
P607	P27	0.29148316383361816
P27	P607	0.29148316383361816
P607	P937	0.2854534983634949
P937	P607	0.2854534983634949
P607	P551	0.2841578423976898
P551	P607	0.2841578423976898
P166	P1411	0.39998558163642883
P1411	P166	0.39998558163642883
P166	P512	0.32821598649024963
P512	P166	0.32821598649024963
P166	P108	0.29433393478393555
P108	P166	0.29433393478393555
P166	P410	0.29109081625938416
P410	P166	0.29109081625938416
P166	P511	0.2868495583534241
P511	P166	0.2868495583534241
P166	P463	0.28309115767478943
P463	P166	0.28309115767478943
P166	P97	0.27971094846725464
P97	P166	0.27971094846725464
P166	P485	0.2766505777835846
P485	P166	0.2766505777835846
P166	P551	0.2753135859966278
P551	P166	0.2753135859966278
P417	P35	0.3281520903110504
P35	P417	0.3281520903110504
P417	P6	0.32479578256607056
P6	P417	0.32479578256607056
P417	P825	0.3065808117389679
P825	P417	0.3065808117389679
P417	P1308	0.30169159173965454
P1308	P417	0.30169159173965454
P417	P1750	0.30149945616722107
P1750	P417	0.30149945616722107
P417	P832	0.2940846085548401
P832	P417	0.2940846085548401
P417	P1533	0.2919065058231354
P1533	P417	0.2919065058231354
P417	P425	0.28744903206825256
P425	P417	0.28744903206825256
P417	P421	0.2805693447589874
P421	P417	0.2805693447589874
P1344	P2522	0.3195244371891022
P2522	P1344	0.3195244371891022
P1344	P607	0.3151646554470062
P607	P1344	0.3151646554470062
P1344	P734	0.3123607039451599
P734	P1344	0.3123607039451599
P1344	P1950	0.298877090215683
P1950	P1344	0.298877090215683
P1344	P735	0.2935432493686676
P735	P1344	0.2935432493686676
P1344	P551	0.28816288709640503
P551	P1344	0.28816288709640503
P1344	P166	0.28505611419677734
P166	P1344	0.28505611419677734
P1344	P1411	0.283664733171463
P1411	P1344	0.283664733171463
P1344	P19	0.2827661335468292
P19	P1344	0.2827661335468292
P40	P3592	0.2805480360984802
P3592	P40	0.2805480360984802
P40	P3729	0.2639213502407074
P3729	P40	0.2639213502407074
P40	P1462	0.24617265164852142
P1462	P40	0.24617265164852142
P40	P972	0.23720134794712067
P972	P40	0.23720134794712067
P40	P463	0.23360233008861542
P463	P40	0.23360233008861542
P40	P1001	0.22888588905334473
P1001	P40	0.22888588905334473
P40	P241	0.2278776466846466
P241	P40	0.2278776466846466
P40	P1912	0.22702160477638245
P1912	P40	0.22702160477638245
P40	P135	0.22630147635936737
P135	P40	0.22630147635936737
P84	P631	0.3453729748725891
P631	P84	0.3453729748725891
P84	P149	0.30485019087791443
P149	P84	0.30485019087791443
P84	P88	0.3003562390804291
P88	P84	0.3003562390804291
P84	P1750	0.2984094023704529
P1750	P84	0.2984094023704529
P84	P193	0.29104241728782654
P193	P84	0.29104241728782654
P84	P1533	0.2902352809906006
P1533	P84	0.2902352809906006
P84	P825	0.28949081897735596
P825	P84	0.28949081897735596
P84	P6	0.28675976395606995
P6	P84	0.28675976395606995
P84	P1075	0.2831323742866516
P1075	P84	0.2831323742866516
P750	P272	0.37359726428985596
P272	P750	0.37359726428985596
P750	P449	0.32777559757232666
P449	P750	0.32777559757232666
P750	P162	0.3189961910247803
P162	P750	0.3189961910247803
P750	P1431	0.2977716624736786
P1431	P750	0.2977716624736786
P750	P123	0.29481634497642517
P123	P750	0.29481634497642517
P750	P344	0.2872638702392578
P344	P750	0.2872638702392578
P750	P1040	0.2841171324253082
P1040	P750	0.2841171324253082
P750	P86	0.28321489691734314
P86	P750	0.28321489691734314
P750	P3092	0.2825849950313568
P3092	P750	0.2825849950313568
P289	P122	0.319431334733963
P122	P289	0.319431334733963
P289	P3912	0.3091549277305603
P3912	P289	0.3091549277305603
P289	P1454	0.30507296323776245
P1454	P289	0.30507296323776245
P289	P31	0.30215099453926086
P31	P289	0.30215099453926086
P289	P1435	0.2963814437389374
P1435	P289	0.2963814437389374
P289	P452	0.2907978594303131
P452	P289	0.2907978594303131
P289	P770	0.280037522315979
P770	P289	0.280037522315979
P289	P1056	0.2780498266220093
P1056	P289	0.2780498266220093
P289	P136	0.2765086591243744
P136	P289	0.2765086591243744
P375	P1158	0.2945220172405243
P1158	P375	0.2945220172405243
P375	P1427	0.2595205307006836
P1427	P375	0.2595205307006836
P375	P3460	0.2499200850725174
P3460	P375	0.2499200850725174
P375	P1444	0.24121873080730438
P1444	P375	0.24121873080730438
P375	P1079	0.24036645889282227
P1079	P375	0.24036645889282227
P375	P2012	0.23665128648281097
P2012	P375	0.23665128648281097
P375	P453	0.2357824146747589
P453	P375	0.2357824146747589
P375	P522	0.2353552281856537
P522	P375	0.2353552281856537
P375	P720	0.22464551031589508
P720	P375	0.22464551031589508
P141	P171	0.41507676243782043
P171	P141	0.41507676243782043
P141	P105	0.3547457158565521
P105	P141	0.3547457158565521
P141	P183	0.31536146998405457
P183	P141	0.31536146998405457
P141	P1034	0.2805483043193817
P1034	P141	0.2805483043193817
P141	P787	0.22901363670825958
P787	P141	0.22901363670825958
P141	P1533	0.20681622624397278
P1533	P141	0.20681622624397278
P141	P642	0.20433174073696136
P642	P141	0.20433174073696136
P141	P2354	0.19090873003005981
P2354	P141	0.19090873003005981
P141	P1363	0.1887287050485611
P1363	P141	0.1887287050485611
P123	P178	0.37949323654174805
P178	P123	0.37949323654174805
P123	P750	0.33748188614845276
P750	P123	0.33748188614845276
P123	P287	0.3000930845737457
P287	P123	0.3000930845737457
P123	P272	0.2915618121623993
P272	P123	0.2915618121623993
P123	P840	0.28290465474128723
P840	P123	0.28290465474128723
P123	P50	0.27066534757614136
P50	P123	0.27066534757614136
P123	P437	0.2677909731864929
P437	P123	0.2677909731864929
P123	P2408	0.26685985922813416
P2408	P123	0.26685985922813416
P123	P400	0.2668077051639557
P400	P123	0.2668077051639557
P279	P31	0.32150954008102417
P31	P279	0.32150954008102417
P279	P1454	0.32071009278297424
P1454	P279	0.32071009278297424
P279	P2670	0.3132740259170532
P2670	P279	0.3132740259170532
P279	P360	0.31083592772483826
P360	P279	0.31083592772483826
P279	P122	0.3103061318397522
P122	P279	0.3103061318397522
